case,method,order,variant,n_steps,runtime_s,abs_err_x,abs_err_px,rel_err_x,rel_err_px
12,3,6,2,170,0.00010155001655220985,1.6585915929663785e-13,5.11744833453238e-08,0.003773249975594245,0.014613732258732014
12,3,6,2,180,0.00010554911568760872,1.2346551015213862e-13,3.800289430467099e-08,0.002808806189202309,0.010852364032241888
12,3,6,2,190,0.00011424906551837921,9.29263951475768e-14,2.8554138348487886e-08,0.002114049773974485,0.00815411324991373
12,3,6,2,200,0.00011572195217013359,7.068923320708483e-14,2.1694612341538592e-08,0.0016081604935448122,0.006195260518349688
12,3,6,2,210,0.00012081814929842949,5.43229067912564e-14,1.6657029132857608e-08,0.0012358310966578722,0.004756694119037421
12,3,6,2,220,0.00012611900456249714,4.2150844813907e-14,1.2916396558426894e-08,0.0009589200550624969,0.0036884937319002047
12,3,6,2,230,0.0001298198476433754,3.300634810532099e-14,1.0109468502185246e-08,0.0007508852855097172,0.0028869283344219554
12,3,6,2,240,0.00013598310761153698,2.60696413020956e-14,7.982086451173998e-09,0.0005930771253395408,0.002279418699283619
12,3,6,2,250,0.0001379009336233139,2.07589818410549e-14,6.354455698256389e-09,0.000472261092226033,0.0018146214314986022
12,3,6,2,260,0.00014428910799324512,1.665744474331062e-14,5.098024254121946e-09,0.0003789522582756355,0.0014558263538398347
12,3,6,2,270,0.00014705793000757694,1.3463313083264638e-14,4.119929096256262e-09,0.00030628664692547826,0.0011765148722923137
12,3,6,2,280,0.0001579481177031994,1.0956172972821444e-14,3.3524236851003003e-09,0.0002492499032167882,0.0009573408259208977
12,3,6,2,290,0.00015928014181554317,8.973531223173509e-15,2.745616747600888e-09,0.00020414535207112923,0.0007840569246938255
12,3,6,2,300,0.00016278796829283237,7.394540885250214e-15,2.2624343248335983e-09,0.00016822375883926603,0.0006460760776611635
12,3,6,2,310,0.00016839406453073025,6.128569687575173e-15,1.8750896642539183e-09,0.0001394232644258882,0.0005354633114635324
12,3,6,2,320,0.00017175707034766674,5.107097373764268e-15,1.5625858732192113e-09,0.00011618505195994978,0.00044622261114804485
12,3,6,2,330,0.00017878715880215168,4.277921664562273e-15,1.3089327951056919e-09,9.732153403439384e-05,0.00037378771922855604
12,3,6,2,340,0.00018306798301637173,3.600979536577015e-15,1.1018625501229725e-09,8.192128795373695e-05,0.0003146553368162572
12,3,6,2,350,0.00018566008657217026,3.045308354863647e-15,9.318963206506133e-10,6.927992234131105e-05,0.0002661186285162557
12,3,6,2,360,0.00019413884729146957,2.5868182636184797e-15,7.91660792511007e-10,5.884939964399685e-05,0.00022607202076518106
12,3,6,2,370,0.00019609392620623112,2.206646694469074e-15,6.753835374733324e-10,5.02006016511826e-05,0.00019286709983936683
12,3,6,2,380,0.00020293006673455238,1.8899337163620493e-15,5.785176194474131e-10,4.299546904361043e-05,0.0001652054118556342
12,3,6,2,390,0.0002105149906128645,1.6249044275465787e-15,4.974604731571924e-10,3.696612606493173e-05,0.00014205818386021175
12,3,6,2,400,0.00021087494678795338,1.4021762888370771e-15,4.293417198006076e-10,3.1899122545115786e-05,0.00012260573103065728
12,3,6,2,410,0.00021610409021377563,1.2142331599741414e-15,3.7186212423794937e-10,2.762346837321167e-05,0.00010619146819922521
12,3,6,2,420,0.00022030784748494625,1.05502332182255e-15,3.23170536431263e-10,2.4001488613592613e-05,9.228676841636994e-05
12,3,6,2,430,0.00022689998149871826,9.196501962867282e-16,2.817692112221291e-10,2.092178746962021e-05,8.046392542486837e-05
12,3,6,2,440,0.00023043015971779823,8.041333577663823e-16,2.464406812435283e-10,1.829381136039574e-05,7.037527099297099e-05
12,3,6,2,450,0.00023447303101420403,7.052225317406859e-16,2.1619083405225446e-10,1.6043617440022777e-05,6.173691963458396e-05
12,3,6,2,460,0.00024060113355517387,6.202522206966054e-16,1.9020443372158206e-10,1.4110566377706127e-05,5.431606705385394e-05
12,3,6,2,470,0.00024660886265337467,5.470274494513616e-16,1.6781016766543802e-10,1.2444723095455684e-05,4.7921008679411076e-05
12,3,6,2,480,0.0002478300593793392,4.837334362540576e-16,1.4845300248234706e-10,1.1004801810645274e-05,4.239324541182961e-05
12,3,6,2,490,0.0002538419794291258,4.288641424947163e-16,1.3167234898214572e-10,9.756540561665792e-06,3.7601248280687006e-05
12,3,6,2,500,0.00025713909417390823,3.811649740389591e-16,1.170845072041103e-10,8.671397679145465e-06,3.3435445324975586e-05
12,3,6,2,510,0.00026139291003346443,3.3958725956604147e-16,1.0436877033027277e-10,7.72551618073743e-06,2.9804253332419242e-05
12,3,6,2,520,0.0002648059744387865,3.0325130652427186e-16,9.325609846493491e-11,6.898883304329077e-06,2.6630843447197e-05
12,3,6,2,530,0.00026877084746956825,2.714168729286435e-16,8.352011082975646e-11,6.1746587496095585e-06,2.3850568840129094e-05
12,3,6,2,540,0.00027468521147966385,2.434590376751855e-16,7.496969326210862e-11,5.538625734398702e-06,2.140885365580995e-05
12,3,6,2,550,0.00027787801809608936,2.1884856430073423e-16,6.744298731818513e-11,4.978744275615777e-06,1.9259476500158497e-05
12,3,6,2,560,0.0002857029903680086,1.971360235871176e-16,6.080255045337317e-11,4.4847899829184566e-06,1.736318834872681e-05
12,3,6,2,570,0.0002918289974331856,1.779385851992948e-16,5.493129981397942e-11,4.04805357212566e-06,1.5686554228377654e-05
12,3,6,2,580,0.0003029308281838894,1.6092933098359374e-16,4.972926144632779e-11,3.661097745709799e-06,1.4201024899404783e-05
12,3,6,2,590,0.0003030009102076292,1.458282518240639e-16,4.511079710157269e-11,3.31755237377026e-06,1.2882144923122256e-05
12,3,6,2,600,0.00030459510162472725,1.32394984027346e-16,4.1002401349489855e-11,3.0119492487992517e-06,1.1708923590750237e-05
12,3,8,1,10,3.0667055398225784e-05,,,,
12,3,8,1,20,4.456797614693642e-05,,,,
12,3,8,1,30,5.2792951464653015e-05,,,,
12,3,8,1,40,6.584706716239452e-05,,,,
12,3,8,1,50,8.883187547326088e-05,,,,
12,3,8,1,60,0.00011106696911156178,3.5257337300849993e-11,3.499324881027601e-06,0.8020946667890597,0.999290926936725
12,3,8,1,70,0.00013119098730385303,1.7421063421884727e-11,2.7247457591550994e-06,0.3963243718960828,0.7780968637966066
12,3,8,1,80,0.0001428518444299698,4.687262154176509e-12,1.128130243930995e-06,0.10663391689583261,0.32215651746862367
12,3,8,1,90,0.00016084685921669006,1.419162999643073e-12,4.008529337967642e-07,0.032285565515199316,0.11447028023915413
12,3,8,1,100,0.00017362204380333424,4.4417532361877595e-13,1.3337798227311035e-07,0.010104865695156616,0.03808832048183732
12,3,8,1,110,0.0001856719609349966,1.4767844480032646e-13,4.512101308622339e-08,0.0033596437519741095,0.012885062268929878
12,3,8,1,120,0.00020186090841889381,5.205724370049549e-14,1.5924027099199148e-08,0.0011842878883227285,0.004547373090963581
12,3,8,1,130,0.00021061208099126816,1.9410889235772198e-14,5.922450170792477e-09,0.00044159235851513656,0.0016912550054997593
12,3,8,1,140,0.00023142504505813122,7.524211243685881e-15,2.2878873324127472e-09,0.00017117372360984354,0.0006533446109931204
12,3,8,1,150,0.00024200300686061382,2.953735227918468e-15,8.939199615191168e-10,6.719665904444957e-05,0.0002552738420478867
12,3,8,1,160,0.00026556896045804024,1.1290491584251858e-15,3.387493737635351e-10,2.5685555911043942e-05,9.673556677823882e-05
12,3,8,1,170,0.0002702081110328436,3.8799237926036144e-16,1.1409852037840522e-10,8.826719258576326e-06,3.2582746691859975e-05
12,3,8,1,180,0.0002794470638036728,8.949205033868424e-17,2.413864215695743e-11,2.035919379962541e-06,6.893194234922379e-06
12,3,8,1,190,0.00030011008493602276,2.4854763060868202e-17,9.952456987082455e-12,5.654389815463317e-07,2.842091062147673e-06
12,3,8,1,200,0.0003138899337500334,6.239761478317687e-17,2.085239069631907e-11,1.4195284689504265e-06,5.954749997848819e-06
12,3,8,1,210,0.0003280059900134802,6.869864722777156e-17,2.239228727706497e-11,1.562875213372683e-06,6.394493300879425e-06
12,3,8,1,220,0.0003441940061748028,6.324186407379947e-17,2.046314617354264e-11,1.438734906681971e-06,5.843594694127469e-06
12,3,8,1,230,0.00035764998756349087,5.427265024466315e-17,1.7543013720878727e-11,1.23468777413043e-06,5.009701882053493e-06
12,3,8,1,240,0.00037870206870138645,4.5136631942412597e-17,1.4626968211502677e-11,1.0268458859755426e-06,4.1769761652008305e-06
12,3,8,1,250,0.000389481196179986,3.704764888166553e-17,1.2068043386876022e-11,8.428237598175401e-07,3.4462322511885787e-06
12,3,8,1,260,0.0003951890394091606,3.031278615211615e-17,9.948263265127194e-12,6.896074964669401e-07,2.84089347448649e-06
12,3,8,1,270,0.00041199708357453346,2.4876458838650383e-17,8.242782377268216e-12,5.659325544869777e-07,2.353864794599816e-06
12,3,8,1,280,0.0004303101450204849,2.0559137470577303e-17,6.891432816587338e-12,4.677146881008402e-07,1.967964256347483e-06
12,3,8,1,290,0.00044522504322230816,1.7158876460819598e-17,5.828917248979176e-12,3.9035969108716366e-07,1.6645451105012513e-06
12,3,8,1,300,0.00046299397945404053,1.4490580182183343e-17,4.9962025796995474e-12,3.296566891490213e-07,1.4267494664757989e-06
12,3,8,1,310,0.00047444715164601803,1.2398141810535474e-17,4.3438559316418565e-12,2.8205429523701483e-07,1.2404609368922852e-06
12,3,8,1,320,0.0004796020220965147,1.0755585615993286e-17,3.832194177992506e-12,2.446865963577277e-07,1.0943473391367708e-06
12,3,8,1,330,0.0005069868639111519,9.463154165982511e-18,3.429863124506489e-12,2.1528413852608926e-07,9.79454957022365e-07
12,3,8,1,340,0.0005188009236007929,8.443174897254038e-18,3.1125287906643253e-12,1.9207989242260402e-07,8.888348141675917e-07
12,3,8,1,350,0.0005301109049469233,7.635406856584437e-18,2.861346793184283e-12,1.737033930319902e-07,8.171055807795958e-07
12,3,8,1,360,0.0005426290445029736,6.993122792116348e-18,2.661697043547089e-12,1.590916083053814e-07,7.600922453047114e-07
12,3,8,1,370,0.0005664210766553879,6.480454730772793e-18,2.502400140875767e-12,1.4742855178106361e-07,7.146023422689494e-07
12,3,8,1,380,0.0005760360509157181,6.06954855449818e-18,2.3747655889648923e-12,1.380805499813756e-07,6.781541546829151e-07
12,3,8,1,390,0.000586389098316431,5.738781400188854e-18,2.2720466403700274e-12,1.3055568875443017e-07,6.488210356256226e-07
12,3,8,1,400,0.0006013941019773483,5.4714523555680514e-18,2.1890503876603414e-12,1.2447402696759434e-07,6.251200632602955e-07
12,3,8,1,410,0.0006197139155119658,5.254560299830848e-18,2.1217351470594406e-12,1.1953979272037194e-07,6.058970669784272e-07
12,3,8,1,420,0.0006287200376391411,5.0777474841420094e-18,2.066855627026401e-12,1.155173500930736e-07,5.902252993351912e-07
12,3,8,1,430,0.0006466330960392952,4.933137585181684e-18,2.0219834997214415e-12,1.1222751490979714e-07,5.774113105765859e-07
12,3,8,1,440,0.0006615400779992342,4.814401682524516e-18,1.9851470791193936e-12,1.0952630598227545e-07,5.668920526797193e-07
12,3,8,1,450,0.0006750940810889006,4.716540219000052e-18,1.9547915761062326e-12,1.0729998476841416e-07,5.582235295288352e-07
12,3,8,1,460,0.0006826641038060188,4.6356057077794295e-18,1.929694768302366e-12,1.0545874703524946e-07,5.510567150185707e-07
12,3,8,1,470,0.000708895968273282,4.568353881876731e-18,1.9088331976560883e-12,1.0392878660664159e-07,5.450993435320017e-07
12,3,8,1,480,0.0007161048706620932,4.51237608828343e-18,1.891479654194929e-12,1.0265530729319602e-07,5.401437480612988e-07
12,3,8,1,490,0.0007318819407373667,4.4655612586787145e-18,1.876964316122661e-12,1.0159028287481275e-07,5.359986497551429e-07
12,3,8,1,500,0.0007392249535769224,4.4262576167768925e-18,1.8647706411487085e-12,1.006961358980903e-07,5.325165412965799e-07
12,3,8,1,510,0.0007518311031162739,4.3932883107485e-18,1.8545584612649705e-12,9.994609330958e-08,5.296002820039965e-07
12,3,8,1,520,0.0007696461398154497,4.365465127955347e-18,1.8459405782294993e-12,9.931312360057855e-08,5.271393009234918e-07
12,3,8,1,530,0.0007793291006237268,4.341846607613378e-18,1.8386141044953017e-12,9.877580879878024e-08,5.250471034345653e-07
12,3,8,1,540,0.0007990659214556217,4.321870686958711e-18,1.8324289767408266e-12,9.832136213184707e-08,5.232808364381792e-07
12,3,8,1,550,0.0008065761066973209,4.304831457811412e-18,1.82714786395755e-12,9.793372438403235e-08,5.217727260832161e-07
12,3,8,1,560,0.0008294139988720417,4.290282009996155e-18,1.82263789039297e-12,9.760272847252142e-08,5.204848274693311e-07
12,3,8,1,570,0.0008443358819931746,4.27777995051924e-18,1.8187537886260835e-12,9.731831007913154e-08,5.19375657047347e-07
12,3,8,1,580,0.0008535401429980993,4.2671461430792616e-18,1.8154645076995932e-12,9.707639390257832e-08,5.184363476954749e-07
12,3,8,1,590,0.0008748660329729319,4.2579581698018435e-18,1.812615639859962e-12,9.686737005311594e-08,5.176228056892382e-07
12,3,8,1,600,0.0008890710305422544,4.250056074636033e-18,1.8101684562197423e-12,9.668759957485003e-08,5.169239713450828e-07
12,3,8,2,10,3.7844059988856316e-05,3.896223338147533e-11,1.6321631341768951e-06,0.8863800273629461,0.4660915652920525
12,3,8,2,20,5.0372909754514694e-05,,,,
12,3,8,2,30,6.826105527579784e-05,,,,
12,3,8,2,40,7.655820809304714e-05,,,,
12,3,8,2,50,0.0001035958994179964,6.887437090303193e-13,7.064871851805696e-06,0.01566872878356633,2.0174926825905097
12,3,8,2,60,0.00012548197992146015,1.0011228308918404e-12,2.6516408006022124e-07,0.02277526736086653,0.07572205164211286
12,3,8,2,70,0.0001458069309592247,2.2950715910302533e-12,7.978392231960956e-07,0.05221224357802164,0.22783637530104897
12,3,8,2,80,0.0001607220619916916,2.652693599385498e-12,9.760971560565756e-07,0.06034804530293576,0.2787409186110328
12,3,8,2,90,0.00017425604164600372,2.1336327441816003e-12,7.554212084880543e-07,0.04853955448738068,0.21572319956642935
12,3,8,2,100,0.00019159703515470028,1.4889122313732853e-12,5.029236381528601e-07,0.03387234123527302,0.1436182822786604
12,3,8,2,110,0.00020070583559572697,9.727297540477614e-13,3.1702503778961277e-07,0.022129332719913974,0.0905318181779972
12,3,8,2,120,0.00021938909776508808,6.196519692757781e-13,1.9733706792986567e-07,0.014096910823990602,0.05635291041416613
12,3,8,2,130,0.00023012305609881878,3.9302880850914406e-13,1.233888603091037e-07,0.008941296630249018,0.035235759120411256
12,3,8,2,140,0.0002559500280767679,2.508415013206167e-13,7.80577275965613e-08,0.005706574739374234,0.022290693667069914
12,3,8,2,150,0.00027326494455337524,1.6199141438668892e-13,5.013487461477846e-08,0.0036852598492185993,0.014316854544510437
12,3,8,2,160,0.00028098607435822487,1.0611916824225093e-13,3.273115700055604e-08,0.002414181711026385,0.00934693100264306
12,3,8,2,170,0.00029165903106331825,7.05849964907585e-14,2.172421436771913e-08,0.0016057891370939398,0.006203713873550154
12,3,8,2,180,0.0003015699330717325,4.7674133686601555e-14,1.4652616755326492e-08,0.0010845733484499374,0.004184300537187907
12,3,8,2,190,0.00032397196628153324,3.268468031725116e-14,1.0036643606504338e-08,0.0007435674323466419,0.002866131963698105
12,3,8,2,200,0.00034450599923729897,2.2732063586922014e-14,6.976382479801156e-09,0.0005171481559312296,0.001992223057854067
12,3,8,2,210,0.0003579030744731426,1.6027443976169902e-14,4.916904268327821e-09,0.00036461991516405283,0.0014041045032988162
12,3,8,2,220,0.0003710819873958826,1.1447312257026984e-14,3.510973431591178e-09,0.0002604231860189005,0.001002617365974511
12,3,8,2,230,0.00039014103822410107,8.276409018635899e-15,2.538081565733248e-09,0.00018828601483336315,0.0007247917717539262
12,3,8,2,240,0.00040460703894495964,6.053077877837806e-15,1.8561463995131353e-09,0.00013770584664530224,0.0005300537444111397
12,3,8,2,250,0.0004198949318379164,4.4752727969911355e-15,1.3723179693516574e-09,0.00010181121768393466,0.00039188841912918845
12,3,8,2,260,0.0004407919477671385,3.342745483702742e-15,1.0250902342751583e-09,7.604653471226672e-05,0.00029273171403902237
12,3,8,2,270,0.0004425670485943556,2.5210335638692003e-15,7.731875216612215e-10,5.735281592937968e-05,0.000220796668353314
12,3,8,2,280,0.0004621951375156641,1.9187384455059458e-15,5.88565258581758e-10,4.3650768660466796e-05,0.000168074683776776
12,3,8,2,290,0.0004824460484087467,1.473004016430907e-15,4.5194274419953207e-10,3.3510433747633326e-05,0.00012905983271860587
12,3,8,2,300,0.0005035451613366604,1.1401195718515995e-15,3.499150497158933e-10,2.5937404752966057e-05,9.992411286974392e-05
12,3,8,2,310,0.0005225061904639006,8.893646269229304e-16,2.730625997896731e-10,2.0232799147555776e-05,7.797760646203405e-05
12,3,8,2,320,0.0005257998127490282,6.989297155001699e-16,2.1469897938160236e-10,1.590045761196963e-05,6.131089550496583e-05
12,3,8,2,330,0.0005398679058998823,5.531824477212282e-16,1.7003202513373515e-10,1.2584747602815088e-05,4.8555497354942094e-05
12,3,8,2,340,0.0005630748346447945,4.4081532572047296e-16,1.3559564196527344e-10,1.0028426672786474e-05,3.8721610411968385e-05
12,3,8,2,350,0.0005748039111495018,3.535778277376614e-16,1.088609327418417e-10,8.043797735015058e-06,3.1087065672749535e-05
12,3,8,2,360,0.0005840938538312912,2.8540013491764316e-16,8.796751091956007e-11,6.492774090254424e-06,2.5120598548514795e-05
12,3,8,2,370,0.000610909890383482,2.317811834292357e-16,7.15358389192017e-11,5.2729577819299696e-06,2.0428258939413827e-05
12,3,8,2,380,0.0006240131333470345,1.8935830888814226e-16,5.853533524954725e-11,4.307849125853093e-06,1.6715747010861966e-05
12,3,8,2,390,0.0006367249879986048,1.5560101518260574e-16,4.81904558169129e-11,3.53988003574855e-06,1.376159313582932e-05
12,3,8,2,400,0.0006563598290085793,1.2859221457922512e-16,3.991368763769937e-11,2.925437296199456e-06,1.139802312531407e-05
12,3,8,2,410,0.0006700910162180662,1.0686984428451906e-16,3.325696378578486e-11,2.4312593832525027e-06,9.497083951473186e-06
12,3,8,2,420,0.0006836869288235903,8.931186242576338e-17,2.7876416981937533e-11,2.031820154807209e-06,7.960578543760339e-06
12,3,8,2,430,0.0006971401162445545,7.505203586890498e-17,2.350657993501268e-11,1.7074130467776023e-06,6.712698263521353e-06
12,3,8,2,440,0.000711503904312849,6.341784824838499e-17,1.994136314866765e-11,1.4427384979534798e-06,5.694590797571839e-06
12,3,8,2,450,0.0007229638285934925,5.388426781518979e-17,1.701987833251751e-11,1.2258521813374472e-06,4.860311795416162e-06
12,3,8,2,460,0.0007473689038306475,4.603904353954042e-17,1.4615771720888956e-11,1.047375500084756e-06,4.173778819465805e-06
12,3,8,2,470,0.0007653550710529089,3.955718506388108e-17,1.2629463095324597e-11,8.999150134959834e-07,3.6065550677117974e-06
12,3,8,2,480,0.0007716449908912182,3.4180994000667765e-17,1.0981982614463587e-11,7.776081545676876e-07,3.13608937709941e-06
